56.84, 2021-09-09 10:17:05
56.59, 2021-09-09 10:17:10
56.29, 2021-09-09 10:17:15
56.11, 2021-09-09 10:17:20
55.80, 2021-09-09 10:17:25
55.72, 2021-09-09 10:17:30
58.76, 2021-09-09 10:17:35
59.46, 2021-09-09 10:17:40
58.93, 2021-09-09 10:17:45
58.48, 2021-09-09 10:17:50
58.14, 2021-09-09 10:17:55
66.47, 2021-09-09 10:18:00
67.55, 2021-09-09 10:18:05
69.08, 2021-09-09 10:18:10
67.56, 2021-09-09 10:18:15
66.38, 2021-09-09 10:18:20
71.18, 2021-09-09 10:18:25
72.35, 2021-09-09 10:18:30
73.05, 2021-09-09 10:18:35
74.32, 2021-09-09 10:18:40
76.18, 2021-09-09 10:18:45
77.87, 2021-09-09 10:18:50
78.04, 2021-09-09 10:18:55
78.35, 2021-09-09 10:19:00
77.39, 2021-09-09 10:19:05
76.23, 2021-09-09 10:19:10
79.14, 2021-09-09 10:19:15
79.11, 2021-09-09 10:19:20
83.54, 2021-09-09 10:19:25
82.14, 2021-09-09 10:19:30
81.55, 2021-09-09 10:19:35
84.11, 2021-09-09 10:19:40
82.73, 2021-09-09 10:19:45
81.43, 2021-09-09 10:19:50
81.16, 2021-09-09 10:19:55
80.66, 2021-09-09 10:20:00
81.37, 2021-09-09 10:20:05
80.11, 2021-09-09 10:20:10
79.02, 2021-09-09 10:20:15
77.88, 2021-09-09 10:20:20
82.07, 2021-09-09 10:20:25
82.25, 2021-09-09 10:20:30
82.42, 2021-09-09 10:20:35
92.37, 2021-09-09 10:20:40
96.69, 2021-09-09 10:20:45
98.63, 2021-09-09 10:20:50
97.95, 2021-09-09 10:20:55
98.71, 2021-09-09 10:21:00
98.21, 2021-09-09 10:21:05
98.46, 2021-09-09 10:21:10
97.93, 2021-09-09 10:21:15
97.51, 2021-09-09 10:21:20
96.45, 2021-09-09 10:21:25
95.50, 2021-09-09 10:21:30
93.90, 2021-09-09 10:21:35
91.63, 2021-09-09 10:21:40
89.15, 2021-09-09 10:21:45
86.83, 2021-09-09 10:21:50
84.62, 2021-09-09 10:21:55
82.58, 2021-09-09 10:22:00
80.80, 2021-09-09 10:22:05
79.21, 2021-09-09 10:22:10
78.14, 2021-09-09 10:22:15
77.05, 2021-09-09 10:22:20
76.16, 2021-09-09 10:22:25
75.36, 2021-09-09 10:22:30
74.74, 2021-09-09 10:22:35
74.15, 2021-09-09 10:22:40
73.73, 2021-09-09 10:22:45
76.12, 2021-09-09 10:22:50
75.48, 2021-09-09 10:22:55
77.01, 2021-09-09 10:23:00
76.40, 2021-09-09 10:23:05
75.77, 2021-09-09 10:23:10
75.07, 2021-09-09 10:23:15
74.44, 2021-09-09 10:23:20
73.89, 2021-09-09 10:23:25
73.31, 2021-09-09 10:23:30
72.80, 2021-09-09 10:23:35
72.24, 2021-09-09 10:23:40
71.73, 2021-09-09 10:23:45
71.18, 2021-09-09 10:23:50
70.76, 2021-09-09 10:23:55
73.10, 2021-09-09 10:24:00
78.46, 2021-09-09 10:24:05
77.63, 2021-09-09 10:24:10
82.89, 2021-09-09 10:24:15
88.92, 2021-09-09 10:24:20
96.56, 2021-09-09 10:24:25
99.80, 2021-09-09 10:24:30
99.77, 2021-09-09 10:24:40
99.51, 2021-09-09 10:24:45
99.52, 2021-09-09 10:24:50
99.61, 2021-09-09 10:24:55
98.91, 2021-09-09 10:25:00
96.43, 2021-09-09 10:25:05
97.61, 2021-09-09 10:25:10
98.45, 2021-09-09 10:25:15
98.26, 2021-09-09 10:25:20
98.98, 2021-09-09 10:25:25
99.08, 2021-09-09 10:25:30
98.80, 2021-09-09 10:25:35
98.27, 2021-09-09 10:25:40
98.04, 2021-09-09 10:25:45
97.90, 2021-09-09 10:25:50
97.66, 2021-09-09 10:25:55
97.87, 2021-09-09 10:26:00
97.39, 2021-09-09 10:26:05
96.95, 2021-09-09 10:26:10
96.13, 2021-09-09 10:26:15
95.80, 2021-09-09 10:26:20
95.91, 2021-09-09 10:26:25
95.04, 2021-09-09 10:26:30
93.64, 2021-09-09 10:26:35
92.17, 2021-09-09 10:26:40
90.82, 2021-09-09 10:26:45
89.36, 2021-09-09 10:26:50
86.90, 2021-09-09 10:26:55
84.60, 2021-09-09 10:27:00
82.44, 2021-09-09 10:27:05
80.52, 2021-09-09 10:27:10
78.66, 2021-09-09 10:27:15
77.00, 2021-09-09 10:27:20
75.67, 2021-09-09 10:27:25
74.38, 2021-09-09 10:27:30
73.40, 2021-09-09 10:27:35
72.48, 2021-09-09 10:27:40
71.90, 2021-09-09 10:27:45
71.37, 2021-09-09 10:27:50
70.97, 2021-09-09 10:27:55
70.60, 2021-09-09 10:28:00
70.37, 2021-09-09 10:28:05
70.12, 2021-09-09 10:28:10
70.06, 2021-09-09 10:28:15
69.91, 2021-09-09 10:28:20
69.89, 2021-09-09 10:28:25
69.81, 2021-09-09 10:28:30
77.22, 2021-09-09 10:28:35
81.78, 2021-09-09 10:28:40
87.16, 2021-09-09 10:28:45
85.74, 2021-09-09 10:28:50
84.42, 2021-09-09 10:28:55
83.12, 2021-09-09 10:29:00
82.00, 2021-09-09 10:29:05
80.90, 2021-09-09 10:29:10
79.73, 2021-09-09 10:29:15
78.88, 2021-09-09 10:29:20
77.94, 2021-09-09 10:29:25
77.20, 2021-09-09 10:29:30
76.39, 2021-09-09 10:29:35
75.77, 2021-09-09 10:29:40
75.09, 2021-09-09 10:29:46
74.60, 2021-09-09 10:29:51
74.07, 2021-09-09 10:29:56
73.70, 2021-09-09 10:30:01
73.24, 2021-09-09 10:30:06
72.91, 2021-09-09 10:30:11
72.54, 2021-09-09 10:30:16
72.25, 2021-09-09 10:30:21
71.95, 2021-09-09 10:30:26
71.66, 2021-09-09 10:30:31
71.38, 2021-09-09 10:30:36
71.17, 2021-09-09 10:30:41
70.91, 2021-09-09 10:30:46
70.73, 2021-09-09 10:30:51
70.45, 2021-09-09 10:30:56
70.31, 2021-09-09 10:31:01
70.08, 2021-09-09 10:31:06
76.95, 2021-09-09 10:31:11
75.75, 2021-09-09 10:31:16
78.09, 2021-09-09 10:31:21
80.93, 2021-09-09 10:31:26
81.55, 2021-09-09 10:31:31
80.55, 2021-09-09 10:31:36
79.71, 2021-09-09 10:31:41
80.89, 2021-09-09 10:31:46
80.68, 2021-09-09 10:31:51
82.26, 2021-09-09 10:31:56
82.09, 2021-09-09 10:32:01
81.45, 2021-09-09 10:32:06
81.09, 2021-09-09 10:32:11
80.43, 2021-09-09 10:32:16
79.99, 2021-09-09 10:32:21
79.41, 2021-09-09 10:32:26
79.19, 2021-09-09 10:32:30
85.06, 2021-09-09 10:32:35
86.25, 2021-09-09 10:32:40
85.65, 2021-09-09 10:32:45
84.75, 2021-09-09 10:32:50
87.69, 2021-09-09 10:32:55
90.81, 2021-09-09 10:33:00
92.26, 2021-09-09 10:33:05
92.43, 2021-09-09 10:33:10
91.81, 2021-09-09 10:33:15
91.06, 2021-09-09 10:33:20
90.59, 2021-09-09 10:33:25
93.66, 2021-09-09 10:33:30
94.65, 2021-09-09 10:33:35
94.05, 2021-09-09 10:33:40
92.91, 2021-09-09 10:33:45
91.72, 2021-09-09 10:33:50
90.61, 2021-09-09 10:33:55
89.38, 2021-09-09 10:34:00
88.29, 2021-09-09 10:34:05
87.28, 2021-09-09 10:34:10
86.66, 2021-09-09 10:34:15
85.90, 2021-09-09 10:34:20
86.83, 2021-09-09 10:34:25
85.90, 2021-09-09 10:34:30
85.19, 2021-09-09 10:34:35
84.70, 2021-09-09 10:34:40
83.91, 2021-09-09 10:34:45
83.27, 2021-09-09 10:34:50
83.23, 2021-09-09 10:34:55
83.25, 2021-09-09 10:35:00
83.49, 2021-09-09 10:35:05
82.96, 2021-09-09 10:35:10
82.29, 2021-09-09 10:35:15
83.61, 2021-09-09 10:35:20
85.27, 2021-09-09 10:35:25
84.69, 2021-09-09 10:35:30
84.61, 2021-09-09 10:35:35
83.85, 2021-09-09 10:35:40
83.10, 2021-09-09 10:35:45
82.14, 2021-09-09 10:35:50
81.14, 2021-09-09 10:35:55
80.34, 2021-09-09 10:36:00
79.46, 2021-09-09 10:36:05
78.55, 2021-09-09 10:36:10
77.65, 2021-09-09 10:36:15
76.83, 2021-09-09 10:36:20
75.89, 2021-09-09 10:36:25
75.03, 2021-09-09 10:36:30
74.20, 2021-09-09 10:36:35
73.54, 2021-09-09 10:36:40
72.82, 2021-09-09 10:36:45
72.21, 2021-09-09 10:36:50
71.58, 2021-09-09 10:36:55
71.11, 2021-09-09 10:37:00
70.62, 2021-09-09 10:37:05
70.25, 2021-09-09 10:37:10
69.90, 2021-09-09 10:37:15
69.63, 2021-09-09 10:37:21
69.59, 2021-09-09 10:37:26
69.71, 2021-09-09 10:37:31
69.82, 2021-09-09 10:37:36
69.66, 2021-09-09 10:37:41
69.39, 2021-09-09 10:37:46
69.25, 2021-09-09 10:37:51
69.04, 2021-09-09 10:37:56
68.91, 2021-09-09 10:38:01
68.71, 2021-09-09 10:38:06
70.55, 2021-09-09 10:38:11
74.59, 2021-09-09 10:38:16
74.18, 2021-09-09 10:38:21
77.35, 2021-09-09 10:38:26
79.58, 2021-09-09 10:38:31
79.54, 2021-09-09 10:38:36
79.15, 2021-09-09 10:38:41
78.82, 2021-09-09 10:38:46
78.25, 2021-09-09 10:38:51
78.07, 2021-09-09 10:38:56
77.42, 2021-09-09 10:39:01
77.06, 2021-09-09 10:39:06
76.61, 2021-09-09 10:39:11
79.02, 2021-09-09 10:39:16
78.21, 2021-09-09 10:39:21
78.48, 2021-09-09 10:39:26
79.85, 2021-09-09 10:39:31
79.00, 2021-09-09 10:39:36
78.16, 2021-09-09 10:39:41
77.39, 2021-09-09 10:39:46
78.61, 2021-09-09 10:39:51
81.45, 2021-09-09 10:39:56
81.48, 2021-09-09 10:40:01
80.81, 2021-09-09 10:40:06
80.33, 2021-09-09 10:40:11
79.79, 2021-09-09 10:40:16
78.88, 2021-09-09 10:40:21
78.27, 2021-09-09 10:40:26
82.61, 2021-09-09 10:40:31
81.32, 2021-09-09 10:40:36
81.16, 2021-09-09 10:40:41
80.26, 2021-09-09 10:40:46
79.20, 2021-09-09 10:40:51
78.33, 2021-09-09 10:40:56
77.41, 2021-09-09 10:41:01
76.89, 2021-09-09 10:41:06
76.17, 2021-09-09 10:41:11
75.68, 2021-09-09 10:41:16
76.68, 2021-09-09 10:41:21
77.33, 2021-09-09 10:41:26
76.63, 2021-09-09 10:41:31
75.99, 2021-09-09 10:41:36
76.24, 2021-09-09 10:41:41
75.67, 2021-09-09 10:41:46
75.03, 2021-09-09 10:41:51
77.10, 2021-09-09 10:41:56
77.33, 2021-09-09 10:42:01
76.90, 2021-09-09 10:42:06
76.24, 2021-09-09 10:42:11
75.56, 2021-09-09 10:42:16
74.91, 2021-09-09 10:42:21
74.28, 2021-09-09 10:42:26
73.62, 2021-09-09 10:42:31
73.15, 2021-09-09 10:42:36
72.80, 2021-09-09 10:42:41
72.46, 2021-09-09 10:42:46
74.03, 2021-09-09 10:42:51
74.28, 2021-09-09 10:42:56
73.90, 2021-09-09 10:43:01
73.61, 2021-09-09 10:43:06
73.28, 2021-09-09 10:43:11
72.95, 2021-09-09 10:43:16
74.46, 2021-09-09 10:43:21
77.88, 2021-09-09 10:43:26
76.99, 2021-09-09 10:43:31
76.37, 2021-09-09 10:43:36
75.74, 2021-09-09 10:43:41
76.46, 2021-09-09 10:43:46
79.29, 2021-09-09 10:43:51
79.84, 2021-09-09 10:43:56
81.56, 2021-09-09 10:44:01
81.39, 2021-09-09 10:44:06
81.64, 2021-09-09 10:44:11
81.23, 2021-09-09 10:44:16
80.99, 2021-09-09 10:44:21
80.55, 2021-09-09 10:44:26
80.06, 2021-09-09 10:44:31
79.95, 2021-09-09 10:44:36
80.16, 2021-09-09 10:44:41
79.68, 2021-09-09 10:44:46
80.02, 2021-09-09 10:44:51
79.23, 2021-09-09 10:44:56
78.40, 2021-09-09 10:45:01
77.68, 2021-09-09 10:45:06
77.23, 2021-09-09 10:45:11
76.40, 2021-09-09 10:45:16
75.72, 2021-09-09 10:45:21
74.99, 2021-09-09 10:45:26
74.33, 2021-09-09 10:45:31
73.65, 2021-09-09 10:45:36
73.08, 2021-09-09 10:45:41
72.44, 2021-09-09 10:45:46
71.93, 2021-09-09 10:45:51
71.61, 2021-09-09 10:45:56
71.43, 2021-09-09 10:46:01
71.15, 2021-09-09 10:46:06
71.33, 2021-09-09 10:46:11
71.16, 2021-09-09 10:46:16
71.25, 2021-09-09 10:46:21
71.36, 2021-09-09 10:46:26
71.31, 2021-09-09 10:46:31
71.15, 2021-09-09 10:46:36
70.91, 2021-09-09 10:46:41
70.73, 2021-09-09 10:46:46
70.60, 2021-09-09 10:46:51
70.36, 2021-09-09 10:46:56
70.13, 2021-09-09 10:47:01
69.84, 2021-09-09 10:47:06
69.61, 2021-09-09 10:47:11
69.34, 2021-09-09 10:47:16
69.20, 2021-09-09 10:47:21
69.03, 2021-09-09 10:47:26
73.82, 2021-09-09 10:47:31
72.91, 2021-09-09 10:47:36
72.38, 2021-09-09 10:47:41
71.83, 2021-09-09 10:47:46
71.38, 2021-09-09 10:47:51
70.90, 2021-09-09 10:47:56
70.54, 2021-09-09 10:48:01
70.18, 2021-09-09 10:48:06
69.93, 2021-09-09 10:48:11
69.62, 2021-09-09 10:48:16
69.35, 2021-09-09 10:48:21
69.13, 2021-09-09 10:48:26
72.76, 2021-09-09 10:48:31
74.12, 2021-09-09 10:48:36
75.80, 2021-09-09 10:48:41
76.72, 2021-09-09 10:48:46
76.14, 2021-09-09 10:48:51
77.19, 2021-09-09 10:48:56
76.48, 2021-09-09 10:49:01
75.94, 2021-09-09 10:49:06
75.26, 2021-09-09 10:49:11
74.64, 2021-09-09 10:49:16
73.98, 2021-09-09 10:49:21
73.40, 2021-09-09 10:49:26
72.76, 2021-09-09 10:49:31
72.23, 2021-09-09 10:49:36
71.66, 2021-09-09 10:49:41
71.21, 2021-09-09 10:49:46
73.14, 2021-09-09 10:49:51
72.47, 2021-09-09 10:49:56
75.03, 2021-09-09 10:50:01
74.75, 2021-09-09 10:50:06
74.98, 2021-09-09 10:50:11
74.61, 2021-09-09 10:50:16
74.09, 2021-09-09 10:50:21
75.52, 2021-09-09 10:50:26
74.98, 2021-09-09 10:50:31
74.64, 2021-09-09 10:50:36
74.05, 2021-09-09 10:50:41
73.65, 2021-09-09 10:50:46
73.12, 2021-09-09 10:50:51
72.62, 2021-09-09 10:50:56
72.07, 2021-09-09 10:51:01
71.67, 2021-09-09 10:51:06
71.23, 2021-09-09 10:51:11
70.89, 2021-09-09 10:51:16
70.46, 2021-09-09 10:51:21
70.15, 2021-09-09 10:51:26
69.86, 2021-09-09 10:51:31
69.65, 2021-09-09 10:51:36
69.34, 2021-09-09 10:51:41
69.14, 2021-09-09 10:51:46
69.13, 2021-09-09 10:51:51
69.12, 2021-09-09 10:51:56
69.34, 2021-09-09 10:52:01
69.44, 2021-09-09 10:52:06
69.62, 2021-09-09 10:52:11
69.69, 2021-09-09 10:52:16
69.70, 2021-09-09 10:52:21
69.69, 2021-09-09 10:52:26
69.68, 2021-09-09 10:52:31
69.77, 2021-09-09 10:52:36
70.38, 2021-09-09 10:52:41
70.64, 2021-09-09 10:52:46
71.09, 2021-09-09 10:52:51
71.20, 2021-09-09 10:52:56
71.51, 2021-09-09 10:53:01
71.57, 2021-09-09 10:53:06
71.76, 2021-09-09 10:53:11
72.06, 2021-09-09 10:53:16
72.08, 2021-09-09 10:53:21
72.12, 2021-09-09 10:53:26
72.22, 2021-09-09 10:53:31
72.47, 2021-09-09 10:53:36
72.61, 2021-09-09 10:53:41
72.56, 2021-09-09 10:53:46
72.48, 2021-09-09 10:53:51
72.30, 2021-09-09 10:53:56
72.23, 2021-09-09 10:54:01
72.11, 2021-09-09 10:54:06
72.02, 2021-09-09 10:54:11
71.79, 2021-09-09 10:54:16
71.66, 2021-09-09 10:54:21
71.52, 2021-09-09 10:54:26
71.45, 2021-09-09 10:54:31
71.34, 2021-09-09 10:54:36
71.24, 2021-09-09 10:54:41
71.08, 2021-09-09 10:54:46
71.86, 2021-09-09 10:54:51
72.54, 2021-09-09 10:54:56
72.36, 2021-09-09 10:55:01
72.19, 2021-09-09 10:55:06
72.22, 2021-09-09 10:55:11
72.18, 2021-09-09 10:55:16
72.38, 2021-09-09 10:55:21
72.86, 2021-09-09 10:55:26
75.19, 2021-09-09 10:55:31
74.84, 2021-09-09 10:55:36
74.44, 2021-09-09 10:55:41
74.24, 2021-09-09 10:55:46
74.05, 2021-09-09 10:55:51
73.69, 2021-09-09 10:55:56
73.69, 2021-09-09 10:56:01
73.88, 2021-09-09 10:56:06
73.62, 2021-09-09 10:56:11
73.46, 2021-09-09 10:56:16
74.90, 2021-09-09 10:56:21
74.57, 2021-09-09 10:56:26
74.16, 2021-09-09 10:56:31
75.05, 2021-09-09 10:56:36
75.64, 2021-09-09 10:56:41
75.77, 2021-09-09 10:56:46
75.34, 2021-09-09 10:56:51
74.96, 2021-09-09 10:56:56
74.62, 2021-09-09 10:57:01
76.78, 2021-09-09 10:57:06
77.70, 2021-09-09 10:57:11
77.37, 2021-09-09 10:57:16
76.91, 2021-09-09 10:57:21
76.28, 2021-09-09 10:57:26
75.66, 2021-09-09 10:57:31
75.06, 2021-09-09 10:57:36
74.52, 2021-09-09 10:57:41
73.93, 2021-09-09 10:57:46
73.56, 2021-09-09 10:57:51
73.04, 2021-09-09 10:57:56
72.63, 2021-09-09 10:58:01
72.12, 2021-09-09 10:58:06
71.71, 2021-09-09 10:58:11
71.28, 2021-09-09 10:58:16
70.89, 2021-09-09 10:58:21
77.48, 2021-09-09 10:58:26
78.94, 2021-09-09 10:58:31
78.10, 2021-09-09 10:58:36
77.34, 2021-09-09 10:58:41
76.80, 2021-09-09 10:58:46
78.44, 2021-09-09 10:58:51
77.51, 2021-09-09 10:58:56
76.94, 2021-09-09 10:59:01
76.29, 2021-09-09 10:59:06
76.93, 2021-09-09 10:59:11
79.33, 2021-09-09 10:59:16
78.49, 2021-09-09 10:59:21
77.61, 2021-09-09 10:59:26
77.25, 2021-09-09 10:59:31
76.61, 2021-09-09 10:59:36
76.42, 2021-09-09 10:59:41
77.28, 2021-09-09 10:59:46
77.11, 2021-09-09 10:59:51
77.36, 2021-09-09 10:59:56
78.79, 2021-09-09 11:00:01
78.82, 2021-09-09 11:00:06
79.10, 2021-09-09 11:00:11
78.49, 2021-09-09 11:00:16
77.79, 2021-09-09 11:00:21
77.24, 2021-09-09 11:00:26
77.44, 2021-09-09 11:00:31
78.17, 2021-09-09 11:00:36
77.77, 2021-09-09 11:00:41
77.10, 2021-09-09 11:00:46
77.77, 2021-09-09 11:00:51
77.25, 2021-09-09 11:00:56
77.92, 2021-09-09 11:01:01
78.67, 2021-09-09 11:01:06
78.03, 2021-09-09 11:01:11
76.93, 2021-09-09 11:01:16
75.84, 2021-09-09 11:01:21
74.70, 2021-09-09 11:01:26
73.64, 2021-09-09 11:01:31
72.65, 2021-09-09 11:01:36
71.86, 2021-09-09 11:01:41
70.91, 2021-09-09 11:01:46
70.04, 2021-09-09 11:01:51
69.21, 2021-09-09 11:01:56
70.73, 2021-09-09 11:02:01
70.02, 2021-09-09 11:02:06
69.23, 2021-09-09 11:02:11
68.55, 2021-09-09 11:02:16
67.86, 2021-09-09 11:02:21
67.29, 2021-09-09 11:02:26
66.75, 2021-09-09 11:02:32
66.36, 2021-09-09 11:02:37
65.98, 2021-09-09 11:02:42
65.80, 2021-09-09 11:02:47
65.71, 2021-09-09 11:02:52
65.45, 2021-09-09 11:02:57
65.11, 2021-09-09 11:03:02
64.88, 2021-09-09 11:03:07
64.57, 2021-09-09 11:03:12
64.34, 2021-09-09 11:03:17
64.23, 2021-09-09 11:03:22
64.09, 2021-09-09 11:03:27
63.98, 2021-09-09 11:03:32
63.98, 2021-09-09 11:03:37
63.89, 2021-09-09 11:03:42
63.80, 2021-09-09 11:03:47
63.68, 2021-09-09 11:03:52
63.61, 2021-09-09 11:03:57
63.48, 2021-09-09 11:04:02
63.37, 2021-09-09 11:04:07
63.23, 2021-09-09 11:04:12
63.18, 2021-09-09 11:04:17
63.09, 2021-09-09 11:04:22
62.98, 2021-09-09 11:04:27
62.86, 2021-09-09 11:04:32
62.84, 2021-09-09 11:04:37
62.79, 2021-09-09 11:04:42
62.81, 2021-09-09 11:04:47
62.81, 2021-09-09 11:04:52
62.82, 2021-09-09 11:04:57
62.80, 2021-09-09 11:05:02
62.84, 2021-09-09 11:05:07
62.84, 2021-09-09 11:05:12
62.83, 2021-09-09 11:05:17
62.94, 2021-09-09 11:05:22
63.02, 2021-09-09 11:05:27
63.14, 2021-09-09 11:05:32
66.88, 2021-09-09 11:05:37
66.27, 2021-09-09 11:05:42
65.98, 2021-09-09 11:05:47
65.64, 2021-09-09 11:05:52
65.43, 2021-09-09 11:05:57
65.19, 2021-09-09 11:06:02
65.03, 2021-09-09 11:06:07
64.89, 2021-09-09 11:06:12
64.77, 2021-09-09 11:06:17
64.66, 2021-09-09 11:06:22
64.66, 2021-09-09 11:06:27
64.56, 2021-09-09 11:06:32
64.55, 2021-09-09 11:06:37
64.87, 2021-09-09 11:06:42
64.83, 2021-09-09 11:06:47
64.77, 2021-09-09 11:06:52
64.76, 2021-09-09 11:06:57
64.69, 2021-09-09 11:07:02
64.67, 2021-09-09 11:07:07
64.63, 2021-09-09 11:07:12
64.58, 2021-09-09 11:07:17
64.48, 2021-09-09 11:07:22
64.51, 2021-09-09 11:07:27
64.55, 2021-09-09 11:07:32
64.59, 2021-09-09 11:07:37
64.67, 2021-09-09 11:07:42
64.87, 2021-09-09 11:07:47
65.09, 2021-09-09 11:07:52
65.09, 2021-09-09 11:07:57
65.04, 2021-09-09 11:08:02
65.03, 2021-09-09 11:08:07
64.96, 2021-09-09 11:08:12
64.94, 2021-09-09 11:08:17
64.84, 2021-09-09 11:08:22
64.88, 2021-09-09 11:08:27
64.87, 2021-09-09 11:08:32
64.92, 2021-09-09 11:08:37
64.95, 2021-09-09 11:08:42
64.96, 2021-09-09 11:08:47
64.96, 2021-09-09 11:08:52
65.08, 2021-09-09 11:08:57
65.33, 2021-09-09 11:09:02
66.46, 2021-09-09 11:09:07
71.14, 2021-09-09 11:09:12
74.40, 2021-09-09 11:09:17
78.04, 2021-09-09 11:09:22
80.02, 2021-09-09 11:09:27
79.67, 2021-09-09 11:09:32
79.51, 2021-09-09 11:09:37
80.00, 2021-09-09 11:09:42
80.08, 2021-09-09 11:09:47
79.57, 2021-09-09 11:09:52
79.15, 2021-09-09 11:09:57
81.07, 2021-09-09 11:10:02
80.69, 2021-09-09 11:10:07
80.31, 2021-09-09 11:10:12
79.97, 2021-09-09 11:10:17
80.00, 2021-09-09 11:10:22
80.34, 2021-09-09 11:10:27
80.10, 2021-09-09 11:10:32
81.32, 2021-09-09 11:10:37
84.66, 2021-09-09 11:10:42
83.66, 2021-09-09 11:10:47
83.18, 2021-09-09 11:10:52
82.75, 2021-09-09 11:10:57
82.57, 2021-09-09 11:11:02
81.88, 2021-09-09 11:11:07
81.05, 2021-09-09 11:11:12
80.38, 2021-09-09 11:11:17
79.54, 2021-09-09 11:11:22
78.79, 2021-09-09 11:11:27
77.93, 2021-09-09 11:11:32
77.34, 2021-09-09 11:11:37
76.58, 2021-09-09 11:11:42
75.91, 2021-09-09 11:11:47
75.20, 2021-09-09 11:11:52
74.86, 2021-09-09 11:11:57
74.91, 2021-09-09 11:12:02
74.45, 2021-09-09 11:12:07
73.90, 2021-09-09 11:12:12
73.49, 2021-09-09 11:12:17
72.96, 2021-09-09 11:12:22
72.56, 2021-09-09 11:12:27
72.03, 2021-09-09 11:12:32
71.73, 2021-09-09 11:12:37
71.20, 2021-09-09 11:12:42
70.89, 2021-09-09 11:12:47
70.49, 2021-09-09 11:12:52
70.40, 2021-09-09 11:12:57
70.26, 2021-09-09 11:13:02
70.00, 2021-09-09 11:13:07
69.74, 2021-09-09 11:13:12
69.36, 2021-09-09 11:13:17
71.58, 2021-09-09 11:13:22
72.34, 2021-09-09 11:13:27
75.56, 2021-09-09 11:13:32
